,Filename,Slope,Intercept
0,230829_NcAA9C_XG_0uM_CN_1.csv,-0.8587561141279434,74.70474941550037
1,230829_NcAA9C_XG_10uM_CN_v1_1.csv,-0.5928731751020293,106.96157540874754
